basin_id,slope,lon,elev,lat,pop,pop_dnsty,length,area,form_factor,shape_factor,compactness_coefficient,circulatory_ratio,elongation_ratio
24886,142.1177368,121.884273,921.8302625,49.69784042,10875,2.640555025,95.2651562,2681.910249,0.295512647,3.383949925,1.758001215,0.323670492,0.613192926
24887,145.5742188,121.4320588,904.4241576,49.89001671,29940,5.685689323,82.26905846,3414.505881,0.504492613,1.982189581,1.731648009,0.33359706,0.801191817
24888,163.7327728,119.7770499,653.6417132,49.13008454,135289,164.5358607,30.87777722,541.7271322,0.568183383,1.759995152,1.732953797,0.333094515,0.850263163
24889,108.8560104,119.8520402,651.9468816,48.97426806,1187,5.353706004,17.01932301,146.4625009,0.505640537,1.977689537,2.015924233,0.246146145,0.802102817
24890,111.5921402,120.3380263,816.4257158,48.85072645,5552,2.462917864,81.17653838,1493.66148,0.226668477,4.41172948,2.163287274,0.213753414,0.537037562
24891,77.44419861,119.8565459,705.8106501,48.75904464,4600,4.305154618,41.13687687,709.196783,0.419086936,2.386139756,1.704659893,0.34424367,0.730232506
24892,96.18757629,120.3338331,861.5814928,48.59023135,5572,2.148846259,,1726.290674,,,,,
24893,105.2125015,119.9115371,815.1054726,48.34090967,6557,2.491813249,72.54979734,1761.28466,0.334624045,2.988428398,1.881185444,0.282669032,0.652510752
24894,120.4467621,120.6411343,995.2978489,48.33712898,2426,0.725769673,74.99072064,2235.728354,0.397561189,2.515336074,1.696576175,0.347531938,0.711231675
24895,116.0698013,120.5243046,1116.956403,47.94154703,2589,0.64154501,73.79937271,2720.923743,0.499586886,2.001653823,1.85213451,0.291605964,0.797286874
24896,67.81400299,119.0882859,707.6785285,48.63367038,23827,2.635242922,129.297391,6020.441231,0.360121291,2.776842207,1.820787512,0.301733074,0.676914004
24897,99.82009888,119.2645091,763.7003661,48.0591914,1926,0.92631653,60.87752453,1399.108354,0.377517754,2.648882042,1.897670505,0.277779272,0.693071101
24898,82.5117569,119.5284868,791.5651265,48.147968,2624,1.682645092,61.50908814,1047.102991,0.27676478,3.613176503,1.791880092,0.311546991,0.593423186
24899,77.5559845,120.1028117,1042.141157,47.84918466,745,0.417724781,55.01742377,1203.495188,0.397597695,2.515105127,1.914900627,0.27280289,0.711264328
24900,74.54650879,119.7757761,978.7951517,47.81586013,224,0.121722549,50.97391222,1243.587331,0.478608443,2.089390638,1.706587424,0.343466487,0.780367686
24901,0,117.9001798,566.4619579,49.24762513,1039,2.597939964,22.65599158,262.8459253,0.512076799,1.952832079,1.642555666,0.370767157,0.807191629
24903,48.39245605,118.1910246,599.0673171,48.91023438,1768,0.616919916,84.45330995,1894.952677,0.265683766,3.763873181,1.823995504,0.300672648,0.581422198
24904,69.71232605,117.7750625,557.2462835,49.04518427,604,4.147694122,28.99177393,96.28003874,0.11454778,8.729981483,2.304265872,0.188397994,0.381770563
24905,78.88822937,117.8382457,546.4805583,48.87264813,156,0.927607959,14.38340837,111.347861,0.538218048,1.857983032,1.501789913,0.443530085,0.827538538
24906,110.6643753,117.9717931,574.0017457,48.42995798,1639,0.809258473,88.43534257,1354.079242,0.173137984,5.775740127,2.215680659,0.20376384,0.469359138
24907,73.63439941,118.4221464,659.4464288,48.44222434,5270,0.990911749,,3555.717285,,,,,
24908,84.05827332,117.6293188,574.3568438,48.65739789,1257,0.818956783,54.78671007,1021.140331,0.34020053,2.939442808,1.734925646,0.332337781,0.657925308
24909,49.16769409,117.261329,598.7228091,48.14694401,1747,0.545852007,67.50884406,2149.360754,0.471615393,2.120371844,1.978235755,0.255614423,0.774645648
24910,44.46696854,116.8299143,600.7272988,47.97251921,403,0.266940487,50.95070045,1017.969178,0.39213383,2.550149781,1.969109622,0.25798928,0.706360256
24911,110.174408,116.9625116,623.0497615,47.69665239,543,0.238438015,73.8019248,1543.395865,0.283362226,3.529051896,2.002010956,0.249579293,0.600454463
24912,65.3530426,117.6965056,581.7672964,48.19573119,1972,1.13898726,,1162.443907,,,,,
24913,70.17366791,118.3903494,699.8161788,47.83797062,958,0.479918042,82.31524898,1346.911078,0.198782584,5.030621788,2.427569346,0.169745457,0.502919258
24914,74.59133148,119.1744832,829.5625523,47.75567921,1356,0.506482549,85.80973075,1811.199722,0.2459763,4.065432322,2.095058207,0.227902591,0.559442855
24915,83.24230957,118.8822964,786.4263372,47.49293979,670,0.247296475,53.67097582,1841.18537,0.639173164,1.564521255,1.680042964,0.35440568,0.901816892
24917,71.99138641,119.5023796,915.0145551,47.45926148,472,0.332404657,45.87768936,965.7109634,0.458821847,2.17949517,1.86155273,0.288662764,0.764066474
24918,108.4332199,120.1067995,1171.950936,47.35766462,24266,4.15739471,93.02038873,3979.049067,0.459857204,2.174588092,1.900958248,0.276819254,0.764928068
24919,82.11039734,119.5463713,1013.535716,47.01302155,625,0.254282966,37.56072734,1685.552064,1.194742147,0.837000689,2.127318841,0.221042751,1.232952064
24920,94.5256958,119.8413325,1180.078015,46.87892912,1710,1.010889534,49.62371327,1163.104871,0.472324373,2.117189068,1.831486415,0.298218133,0.775227693
24921,119.8709641,119.48872,1091.981689,46.6774766,912,0.483430278,53.58466368,1302.409053,0.453593046,2.204619336,1.856090522,0.29036425,0.759700292
24922,81.07138062,117.7725226,606.480795,47.7933528,116,0.327556421,51.15987858,239.6856006,0.091576267,10.91985989,2.885242246,0.120164694,0.341350518
24923,70.34618378,118.1650305,672.7532799,47.75816177,1308,0.371268011,75.49140343,2383.827072,0.418292184,2.390673408,1.672213201,0.3577323,0.729539774
24924,65.61597443,117.2907327,624.9143743,47.57277524,1213,0.220541604,111.9045249,3736.549897,0.298383972,3.351386452,2.20471527,0.205795763,0.616164744
24927,90.48364258,117.2641175,893.5839728,46.45224495,2550,0.435263481,143.8663557,4065.372556,0.196418263,5.091176273,2.297456261,0.189516465,0.499919449
24929,79.54149628,117.5599334,777.1871146,46.86494979,473,0.192928943,80.08973371,1687.48077,0.263078364,3.801148765,2.081323281,0.230920434,0.578564345
24931,56.64939499,117.8917323,780.3931955,46.88074549,293,0.12799638,60.88287273,1574.199413,0.424687495,2.354672579,1.898848552,0.27743471,0.735095622
24932,76.26118469,118.3669489,805.7700176,47.15108984,1778,0.183490468,111.3979208,6631.096,0.53435656,1.871409608,1.845963728,0.293558813,0.824564574
24933,66.63710022,117.7256881,544.8492648,49.06860618,49,0.537093135,28.97836233,60.18707054,0.071672991,13.95225712,2.400395521,0.173610439,0.301986038
24934,106.4088364,117.3980574,660.034496,49.36251555,6304,2.791407639,62.73069738,1480.78309,0.376297398,2.657472536,1.914397947,0.272946174,0.69194999
24935,57.5945549,117.4023959,578.0074598,48.8197415,1639,0.364113809,103.0546851,2980.188528,0.280613304,3.563622914,1.865189615,0.287538149,0.597534834
24936,37.60681915,116.9274969,605.3901391,48.60227087,1366,0.792731255,86.62193131,1150.510558,0.153332735,6.521764559,2.366283194,0.178652053,0.441699128
24937,98.89775848,117.1080608,556.3285067,48.83807942,225,0.319040871,44.72332886,466.6061928,0.233282551,4.286647231,2.171396941,0.212159756,0.544816469
24938,46.67847824,116.8066945,396.9803237,49.0035671,1743,0.594764237,46.34935299,1936.132499,0.901255074,1.109563795,1.671169277,0.358179367,1.070860652
24939,89.86780548,116.1399001,680.4238187,48.45578004,7346,0.688344557,178.4414526,7127.568927,0.223846303,4.467350975,2.351755174,0.180866125,0.533683852
24940,0,115.7857309,758.0660088,48.65222349,177,0.093483476,61.27527315,1258.87802,0.335284239,2.982544011,2.232361826,0.200729996,0.653154118
25082,,116.3633143,,49.54639585,66,0.030451155,54.18552538,1415.653195,0.482159021,2.074004544,1.655035856,0.365196525,0.783256933
25086,,116.2737409,,49.31541633,97,0.061857482,49.48885606,1029.322611,0.420278025,2.379377318,1.570771271,0.405429691,0.731269468
25087,72.93270874,116.3128279,181.2759709,49.12613173,960,0.231709926,74.15363826,2730.693923,0.496601579,2.013686712,2.209063008,0.204986492,0.794901191
25103,92.20561218,124.2352668,136.2669205,47.09418289,356416,88.74259329,83.75419704,2749.489218,0.391957395,2.551297701,2.657382227,0.141655486,0.706201329
25104,124.5210571,125.1627991,163.8803785,47.10693053,555294,56.99378223,201.3612501,6678.078398,0.16470232,6.071559907,2.921026097,0.117238587,0.457782258
25105,60.76578903,124.3955855,122.4907882,46.14911773,121625,27.60339026,91.49609018,3071.653333,0.366916403,2.725416448,1.865893128,0.287321364,0.683270489
25106,135.4332581,122.5501114,273.0425275,46.47687848,75129,13.86659722,,3753.655738,,,,,
25107,117.5192261,123.0123298,152.1251084,46.07671439,36501,14.23318525,48.96343001,1790.429853,0.746816051,1.33901782,1.7537854,0.325228465,0.9748009
25108,134.0448303,122.678809,234.3493309,46.18142602,14688,8.489660463,61.28615503,1205.01628,0.320824971,3.116964359,1.907927806,0.274800536,0.638915143
25114,145.4171906,131.536006,148.680403,44.01209841,29574,12.28249348,76.40757072,1740.482378,0.298123936,3.354309666,1.893326232,0.279055474,0.615896198
25115,129.0817566,131.0830661,462.1442007,43.73412991,40040,16.09020777,70.74385924,1807.491611,0.361159293,2.768861326,1.822541762,0.3011525,0.67788886
25116,162.4002686,131.058854,350.9630062,44.07032251,40686,47.38704253,41.08305855,620.2485902,0.367485535,2.721195544,1.710907327,0.341734226,0.683800201
25117,148.6097717,130.8815161,561.0783787,44.37714028,82243,17.76697555,92.02507404,3327.909969,0.392969838,2.544724566,1.964430291,0.259219821,0.707112816
25118,167.9390411,130.5074429,646.0907269,43.6871432,52084,8.390206985,87.52020444,4513.657086,0.589266721,1.697024395,1.909876052,0.274240179,0.865894651
25123,64.38170624,123.8498509,121.5853429,45.26548655,59058,32.0977972,53.92326527,1302.974883,0.448109013,2.231599839,2.503257011,0.159635901,0.75509386
25124,66.43654633,123.9465436,130.0440059,44.8029689,123425,36.41040846,78.18754642,2419.268447,0.395739036,2.526917765,2.082924177,0.230565609,0.7095999
25125,71.05558777,123.5582532,126.1803711,45.00581235,1291,10.29299302,,89.19836583,,,,,
25126,79.51875305,123.2657885,134.3223789,45.20284796,70018,19.54598343,70.30420645,2537.782723,0.513442501,1.947637755,2.01990329,0.245177322,0.808267297
25127,66.51357269,123.3783014,132.1028123,44.99809024,8188,17.77074023,27.78608264,327.7293402,0.424483367,2.355804908,1.6075601,0.387085598,0.734918938
25128,61.57470322,123.2857692,138.8764934,44.76353216,16732,18.77567298,42.0026834,636.3756596,0.360711083,2.77230184,2.678687872,0.139411059,0.677468089
25129,77.74025726,124.0116366,175.2591735,44.38556005,175713,41.54621918,119.2230261,3037.364249,0.213686258,4.679758105,2.504671399,0.159455659,0.52143166
25131,74.63405609,123.4359401,143.6367985,44.44401838,84993,38.59966064,54.365207,1581.307957,0.535025356,1.869070296,1.946200365,0.264098753,0.825080422
25132,100.7870331,122.6411453,157.4965849,44.67509981,48162,15.29285012,118.9849618,2251.847938,0.159057777,6.287023603,2.279586362,0.192499386,0.449869504
25133,98.42653656,123.0082269,142.6245739,44.93206346,82317,41.13853679,57.22430329,1425.143912,0.435208826,2.297747518,2.134179633,0.219623854,0.744145649
25134,121.4136276,122.3804741,162.2765102,45.03602518,24230,9.045215418,69.46358537,1903.260389,0.394442604,2.535223095,2.146481036,0.217113755,0.70843663
25135,145.9154663,121.699006,386.874507,45.31900901,63028,11.63675195,192.8231141,3835.752736,0.103165009,9.693209105,3.159323379,0.100219744,0.362305819
25136,153.923584,120.3036086,791.7692132,45.27995823,16731,3.062018411,106.8902795,3866.865392,0.338440735,2.954727069,1.920387614,0.271246197,0.656221438
25137,142.5566254,120.1440176,837.6616426,45.52109401,50718,8.863604427,116.8504211,4028.514223,0.295042336,3.389344102,2.284256895,0.191712999,0.61270478
25138,196.7352753,130.4382022,132.7457309,42.50686969,86969,54.59222657,55.17444073,1180.284587,0.387713441,2.579224488,1.917481397,0.272069045,0.702367695
25140,237.3115845,130.1728731,208.0351061,42.70757406,6570,34.60426283,23.70959986,140.2372469,0.249468047,4.008529391,2.021032178,0.244903501,0.563399638
25141,185.0064392,130.7715474,451.3375811,43.10559963,112602,21.3126141,118.8879134,3876.922908,0.274291125,3.645761418,1.960013826,0.260389328,0.590765299
25142,190.5977173,130.2126818,364.4041124,42.99029278,62919,22.50883937,57.57810339,2054.625067,0.619751907,1.613548887,1.716657192,0.339448814,0.888010366
25143,221.7984619,129.4679987,672.7109085,42.39733476,196540,31.83522492,138.4080957,4582.045878,0.23918638,4.180840057,2.633438031,0.144243165,0.551667403
25145,125.2159653,129.0177221,820.6720815,42.17274444,3699,13.69011015,20.41438439,201.3153449,0.483063589,2.070120835,1.756973635,0.324049205,0.783991315
25148,195.6068726,128.5517608,1279.687381,41.94399228,47764,30.00214974,74.85969237,1189.803253,0.212314217,4.710000183,2.051310359,0.237727106,0.519754954
25149,155.5639954,128.6822189,1018.395447,42.25566812,3765,2.34571519,48.89574516,1194.883286,0.49978515,2.000859768,2.011526268,0.247223661,0.797445063
25151,191.2997131,129.62645,376.0479708,43.19209802,64590,39.26124633,,1205.183035,,,,,
25152,188.5855255,130.0933012,663.9980228,43.3225161,9443,6.504942005,55.55480133,1061.944856,0.344079476,2.906305289,1.787292572,0.313148366,0.661665489
25153,220.2487335,129.6408974,590.7604924,43.67240452,63664,11.03385158,81.55330121,4199.002795,0.631339661,1.583933439,1.826442464,0.299867541,0.896273665
25154,172.8507538,129.5283641,395.473699,43.08152573,6549,7.524453105,51.10978429,639.1355953,0.244672359,4.08709837,2.091542313,0.228669446,0.557958058
25155,204.84552,129.1933116,638.9728221,42.65842633,221618,54.99319041,93.69239143,2979.006008,0.339361625,2.946709133,2.091501997,0.228678262,0.657113614
25156,141.342453,129.101229,512.1362671,43.08468367,402924,85.36205116,88.07282673,3466.15604,0.446852549,2.237874671,1.773296129,0.318111169,0.754034504
25189,155.0251007,131.1040457,152.9278234,42.88510092,19962,3.552562333,,2124.883657,,,,,
25206,78.8964386,124.2583342,131.2508933,46.60935423,2784,14.00748797,,137.3575428,,,,,
25207,78.92962646,124.0853883,132.4069974,46.57899266,3856,9.961194116,,267.6950624,,,,,
25208,92.70174408,123.2447963,133.4987269,46.35939094,970,12.67233357,,53.13945771,,,,,
25210,104.8361588,123.0180956,139.1978058,46.29166891,737,8.660653481,,59.14971982,,,,,
25219,71.85883331,124.2792262,118.0057243,45.17534405,36755,31.4453357,,828.8771038,,,,,
25561,29.62566185,121.387223,1.829897776,41.16443589,237711,117.1203233,75.21287003,1534.061186,0.271180439,3.687581611,2.489768408,0.161370278,0.587405866
25562,84.07379913,121.5133583,96.81513563,41.89012635,782053,186.2381228,94.25285603,3140.724351,0.353541812,2.828519754,1.959212572,0.260602353,0.67070183
25563,124.2917786,121.1077817,65.21308705,41.61650581,148254,73.87053796,53.27401868,1508.162663,0.53139476,1.881840159,1.67130954,0.358119249,0.822276225
25564,87.87185669,120.9196188,336.1391344,42.18056969,285293,45.37910505,97.77440522,4681.348893,0.489689333,2.042111053,1.754110907,0.325107772,0.789349652
25565,65.12953949,120.4969131,346.013544,41.70927012,598670,127.3084598,71.06882831,3529.129058,0.698729742,1.431168505,1.568725406,0.406487869,0.942895829
25566,142.9566193,119.9901859,618.053587,41.70495639,88530,44.19492661,66.38020023,1502.202683,0.340919166,2.933246646,1.861229732,0.288762961,0.658619839
25567,82.99446869,120.0598211,448.0442376,41.32150501,88691,81.11937199,35.40481644,825.1288906,0.658259445,1.519157845,1.740467307,0.330224819,0.915182378
25568,92.86092377,119.7139332,553.6751589,41.50882402,119864,80.69866465,53.97959011,1118.566662,0.383886382,2.604937416,1.697926317,0.346979463,0.698892617
25569,176.0529022,119.8647728,426.3253727,41.1144744,90887,81.98532188,42.87918896,839.1095961,0.456378906,2.191161743,1.686221009,0.351813466,0.76202967
25570,107.5500717,119.3476613,597.3213447,41.22557357,333063,104.9885667,76.33692225,2397.231227,0.411377594,2.430856746,1.947926218,0.26363098,0.723484809
25571,126.3779068,119.5898981,499.7677522,40.78763855,292332,86.49746834,67.48642748,2569.225871,0.564117288,1.772681003,1.781687735,0.31512167,0.847215328
25572,72.01875305,121.8474882,4.509588601,41.03620022,93369,91.7092611,,771.9996985,,,,,
25573,107.4130325,121.6278616,0,41.21058164,71223,87.27516754,44.86089733,616.8288629,0.306498797,3.262655544,1.77200349,0.318575449,0.624487122
25574,103.9118195,121.782864,0.40272612,41.51543426,338205,141.618013,72.41779454,1797.53402,0.342757155,2.917517504,1.77260493,0.318359303,0.660392853
25575,69.98423004,122.0966785,45.93487562,41.69534312,539863,113.0640911,119.9201232,3578.279837,0.248822798,4.018924344,2.20752464,0.205272291,0.562670549
25576,63.16301727,122.0318341,4.597295788,41.13817341,312220,890.2501062,34.64472685,265.3528771,0.221080031,4.52324886,2.137029392,0.219038501,0.530375994
25577,68.20355988,122.248604,94.85252464,41.93945514,465541,77.56794484,,4476.913557,,,,,
25578,62.27107239,122.422241,12.88504794,41.43997733,440077,145.8449444,,2275.137112,,,,,
25579,69.15100861,122.4128494,150.1000499,42.38295194,72447,33.97162211,138.270156,1579.605939,0.082621267,12.10342122,3.100936584,0.104029301,0.324231366
25580,83.39491272,121.6252194,326.1038784,42.76018601,29106,17.89339272,69.97053115,1200.050335,0.245114567,4.079724897,2.156141206,0.215172641,0.558462042
25581,90.22499847,121.5687387,332.3179408,42.47245521,131434,34.77114811,83.69038001,2800.61183,0.399854363,2.500910562,1.862801564,0.288275851,0.713279955
25582,83.00714874,122.990457,23.19229126,42.02417926,147278,164.6226908,45.00851819,668.0233937,0.32976324,3.032478695,2.187389616,0.209068767,0.647754174
25583,59.08050919,122.6462357,112.7192814,42.46515461,172297,61.55927828,107.3589725,2075.390142,0.180062409,5.553630015,2.193991234,0.207812503,0.478652827
25585,71.41291046,122.8641523,94.79186749,42.47839733,187585,63.65952428,94.38137367,2183.589866,0.245131138,4.079449093,2.103807615,0.22601091,0.55848092
25586,98.21552277,123.8070186,114.0033732,42.28235608,673300,153.8603135,124.0426359,3257.136965,0.211686932,4.723957168,2.400510444,0.173593816,0.518986575
25587,86.94629669,124.3528232,280.686149,42.2597557,157178,81.92682296,85.12842169,1427.264821,0.196949734,5.077437678,2.128583806,0.220780109,0.500595336
25588,80.28497314,124.1112646,172.7415056,42.40232458,61495,71.20844989,,641.0367847,,,,,
25589,85.20549774,124.0157896,93.32727298,42.52407992,86856,255.9479285,28.85285452,251.4131939,0.302002469,3.31123121,2.164372777,0.213539059,0.619889594
25590,89.665802,124.576082,265.2169054,42.81169572,220572,72.61307755,84.20654157,2241.81912,0.316161444,3.162941016,2.203230708,0.206073192,0.634254494
25591,111.5719681,124.6331938,318.5566834,42.44549267,148711,44.57359107,96.8797116,2474.039869,0.263597338,3.793665024,1.986005542,0.253618271,0.579134729
25592,86.70710754,123.8385537,101.4505348,42.61244231,376596,149.4808623,57.54028444,1863.117571,0.562725056,1.777066775,1.749497762,0.326824547,0.846169225
25593,83.65364075,123.724529,93.32432155,42.81226939,40527,97.1895211,29.79003988,307.5212302,0.346523693,2.885805561,1.661556837,0.362335633,0.664011448
25594,88.26390839,124.1468488,158.8129169,42.96485429,175370,85.72802538,,1504.634546,,,,,
25595,91.16625977,124.1707831,158.3129058,43.18152229,700333,181.7572735,93.81790788,2822.119401,0.320629809,3.118861604,1.93955205,0.265912389,0.638720783
25596,94.03761292,123.48798,74.27581033,42.81450563,52847,69.84653905,31.10360739,557.9625682,0.576744607,1.733869704,1.835972757,0.296762475,0.856644973
25597,108.646965,123.7268769,101.7494761,43.2605658,78768,66.2175487,65.48356251,870.5898461,0.203024758,4.925507664,2.223976455,0.20224653,0.508257271
25598,91.15428925,124.1859624,148.5046092,43.56260212,140229,91.00580056,68.30125424,1123.11518,0.240750357,4.153680239,2.1200996,0.222550678,0.553468068
25599,85.23458099,124.0339101,135.0071171,43.78602192,156883,72.02602903,71.97019067,1583.046385,0.305624618,3.271987728,2.213185825,0.204223488,0.623595922
25600,84.33113861,124.488085,188.2013832,43.94556266,169357,91.29259064,,1342.663021,,,,,
25601,120.5460892,124.8909095,260.630526,43.28308934,1134350,129.3439736,153.8480361,6422.655026,0.271350535,3.685270051,2.267981725,0.194474359,0.58759006
25602,111.0977554,123.5309138,74.40203036,43.01204402,1122,28.39003794,9.037134714,29.05115037,0.355714707,2.811241647,1.799437623,0.308935529,0.672759766
25603,86.42644501,123.3788911,90.20468924,42.93097588,42345,71.3360009,,436.7631024,,,,,
25604,77.66761017,122.9266324,153.9139708,42.90639131,33698,24.68035396,63.53923557,1004.753704,0.248871775,4.018133439,2.021549203,0.244778245,0.562725923
25605,72.72450256,122.9573491,143.7138941,42.73596833,92511,51.86230145,73.58260673,1316.24507,0.243100818,4.11351969,2.494859443,0.160712362,0.556163277
25606,100.8025742,123.4725715,91.14026314,43.1071269,8170,35.63445548,20.44906201,168.3009716,0.402475862,2.484621054,2.114216241,0.223791012,0.715614314
25607,65.77336884,122.9779595,173.2918824,43.09861151,37298,16.66932708,93.49397187,1641.933471,0.187840111,5.323676586,2.259039836,0.19601697,0.488881122
25608,89.46109772,123.4597011,104.1435114,43.22875726,7741,20.87986721,25.07578348,271.4942087,0.431769089,2.316052781,1.7030737,0.344885206,0.741199083
25609,74.82492828,122.8410729,187.2694655,43.15942146,64288,19.57658081,129.8287074,2405.359767,0.142704798,7.007472856,2.680629336,0.139209194,0.426116536
25610,64.47332001,123.1638273,137.7240825,43.46358711,103182,53.92017289,79.45239615,1395.618483,0.221081658,4.523215572,2.269391661,0.194232786,0.530377945
25611,90.17111206,123.5515193,134.7816051,43.76432248,59883,41.49369633,59.17640443,1048.029622,0.299279115,3.341362465,2.439476183,0.16809248,0.617088289
25612,101.7320862,123.6764212,152.1708735,44.14519173,322593,56.88206294,100.8734889,4093.28028,0.402269772,2.48589397,2.092733338,0.228409238,0.715431074
25613,71.54312134,122.9058957,140.0105229,44.06374775,79883,25.00696313,91.23750133,2309.613306,0.277454969,3.604188471,2.154057548,0.215589123,0.594162657
25614,112.8221359,122.4843889,156.7435948,44.2327777,10092,15.47500805,51.61486087,469.9608797,0.176405526,5.668756651,2.483434146,0.162194511,0.473767421
25615,97.16624451,122.3079718,164.7518382,44.5331283,56565,16.86235354,117.8265697,2405.087598,0.173238506,5.772388726,3.099258785,0.104141965,0.469495371
25616,156.1367188,121.2850561,318.1700986,44.9632621,20138,10.0196036,94.02591673,1430.175526,0.161768586,6.181669912,2.308626326,0.187686987,0.453686853
25617,158.9654388,121.0318108,437.098425,44.92139901,28544,8.840784145,112.1090534,2300.066271,0.183003324,5.464381616,2.318227806,0.186135508,0.482545854
25618,112.3402863,122.5419347,154.4894019,44.3145224,5893,11.31461661,31.34115573,374.7735318,0.381538965,2.620964287,1.713097783,0.340860867,0.69675252
25619,133.4841156,121.5708459,206.3234471,44.2804429,46190,12.05091818,135.6186962,2758.686803,0.149990332,6.667096364,2.443003462,0.167607437,0.436858443
25620,118.6945724,121.6771054,210.2903704,44.54403688,35830,14.30810909,120.4531142,1794.804706,0.123703257,8.083861528,2.735330483,0.133697055,0.396734225
25621,178.8881836,120.7065297,498.193997,44.71822987,33631,13.98783353,,1716.728855,,,,,
25622,165.1144714,120.7085072,397.6523441,44.48538495,40416,10.80523575,91.08071225,2684.637465,0.323618105,3.090061974,1.955123143,0.261693669,0.641690345
25623,105.1526184,121.4577132,210.1615923,43.97747477,102972,18.74087686,183.614264,3970.958736,0.117782981,8.49019096,2.794396146,0.128104829,0.387124244
25624,138.7826691,120.1855534,459.0179461,44.26969928,48710,9.616656364,109.619817,3647.493071,0.30354028,3.294455684,1.921788588,0.270850867,0.621465844
25625,137.1867676,119.878561,785.8227009,44.84061001,19454,6.205774419,,2234.904251,,,,,
25626,107.9450531,119.5340978,886.658763,44.78534223,17364,4.716082139,100.0263544,2627.722433,0.262633794,3.807583117,2.282181746,0.1920618,0.578075287
25627,85.23754883,120.4789183,323.4149975,43.82582351,10943,13.60637932,43.30501021,583.142261,0.310955488,3.215894362,1.9549348,0.261744096,0.62901096
25628,161.9099884,119.9457564,517.1634438,44.03575389,54677,16.91793931,107.3334009,2336.669585,0.202827821,4.930290114,2.128307229,0.220837494,0.508010703
25629,166.4758911,119.7082239,549.2195466,43.85420086,168444,26.18408317,119.4529537,4665.124332,0.326941038,3.05865549,2.236521955,0.199983939,0.644976391
25630,81.86418152,119.011823,869.6679048,44.25220473,26642,16.51781702,41.96102873,1161.387948,0.659606704,1.516054937,1.565371349,0.408231665,0.916118451
25631,91.74939728,119.1716823,956.6239872,44.51675348,35430,12.58571643,64.83698233,2018.269359,0.480102027,2.082890601,1.818597789,0.302460129,0.781584377
25632,68.53362274,123.3161484,128.3235887,43.65497235,9534,23.46537914,29.07157213,295.5643909,0.349715655,2.859465931,1.730819038,0.333916687,0.667062668
25633,61.00576782,122.699435,157.4068126,43.66790464,130554,83.36248941,80.99230039,1139.179338,0.173661933,5.758314346,2.219684279,0.20302945,0.470068787
25634,89.39905548,121.9132006,240.3047458,43.2357285,78426,22.80596459,134.069586,2519.554646,0.140172638,7.134059948,2.507639436,0.15907842,0.422319099
25635,75.0502243,122.23683,220.4894398,43.23592355,58940,14.34241441,112.4266627,3010.450819,0.238173204,4.198625135,2.40080301,0.17355151,0.550497751
25636,61.4229126,122.9402401,143.2661734,43.78985533,27258,42.00696295,47.44760598,470.9151957,0.20917708,4.780638496,1.901854366,0.276558451,0.515900736
25637,89.45413208,122.2235365,170.2867669,43.93546053,70542,32.12979234,73.08176122,1590.138133,0.297726055,3.358792366,1.904307123,0.275846493,0.615485068
25639,94.57511902,121.4112715,249.0659352,43.7119233,122365,26.15298211,,3399.556077,,,,,
25640,66.65470123,122.3788054,172.2722986,43.68294181,101488,634.792821,23.03683138,116.2230877,0.219001416,4.566180527,2.116375532,0.223334587,0.527876782
25641,75.87081909,121.6056374,213.441976,43.660477,166715,67.77993616,107.8554595,1789.418849,0.153825289,6.500881645,2.401342059,0.173473602,0.442407998
25642,86.40973663,121.8573597,198.7925724,43.52480684,82647,77.70717622,66.01856489,775.4572252,0.177920376,5.620491716,2.275006067,0.193275289,0.475797268
25643,99.73301697,121.292053,255.090503,43.2804119,45008,28.03210574,,1174.157535,,,,,
25644,76.03626251,121.1017702,345.9482389,42.91101566,52452,18.89410357,72.60985762,2044.546951,0.387798315,2.578659992,1.670811846,0.358332631,0.702444568
25646,66.13841248,120.7572904,327.420088,43.11789123,24569,15.17577487,,1188.120858,,,,,
25647,84.79720306,120.8201043,343.6720033,42.9983394,12510,15.20745689,69.58084548,605.0610663,0.124974039,8.001661861,3.118587442,0.102855045,0.398766808
25648,123.2577667,120.2506676,503.6774956,42.4573749,166249,39.7869824,117.2211102,3092.146327,0.225034123,4.443770516,2.226306127,0.201823478,0.535097951
25649,89.61081696,120.4226133,576.2921642,42.42498117,137443,32.28848317,111.4353695,3161.096551,0.25456087,3.928333529,2.169974044,0.212438082,0.569121409
25650,86.39100647,121.202333,260.7440707,43.43265346,51479,34.943574,81.4638055,1075.007321,0.161987698,6.173308288,2.417458767,0.171168285,0.453994004
25651,110.4907608,120.5980111,308.379959,43.29338995,7460,14.80437296,35.6182272,368.6751169,0.29060242,3.441127569,2.072271292,0.23294223,0.608077191
25652,147.1434784,120.1189609,377.1639277,43.18041165,15861,11.24374898,77.19723496,1033.864844,0.17348434,5.764209045,2.585171737,0.149679613,0.469828371
25653,128.0918579,119.9508207,459.0950733,42.86834185,98263,20.54214461,120.8027077,3524.093488,0.241487182,4.141006544,2.181910606,0.210120073,0.554314375
25654,98.32180023,118.8631571,807.6973268,42.63616199,111859,35.93165087,125.562194,2301.8578,0.146002637,6.849191363,2.26495323,0.194994774,0.431012087
25655,82.66585541,119.6834648,563.5370052,42.42997116,25089,45.53117176,29.58767402,408.6669467,0.466818289,2.142161144,1.881806436,0.282482502,0.770695869
